frontend_score,backend_score,data_score,cloud_score,systems_score
70.97440081655904,84.57888688166061,26.139351938649824,42.113293703668056,28.071225966373103
100.0,50.0771990659656,4.971238891836158,13.473409516557226,10.264538002955314
79.79754162893099,74.00880302029024,35.98834683907919,44.847515712771724,24.76357769356219
64.1343360656615,56.834757003563155,39.707939095541114,37.78596120551997,25.05470159166627
92.33817368154783,65.22245838296762,22.75220306550939,33.00945247197637,30.6020990749888
61.68734525043467,75.71098006974621,53.60980144935049,16.07945399099807,47.596600389110776
83.13295392507133,62.09379952074072,11.613515054964882,47.704001598545744,23.92415967178767
50.60494814180336,69.23166683655262,8.034376796852698,32.009487405071326,14.910363742925012
60.07720926652354,90.0943921382166,33.36677727839958,22.45124746434568,19.744256878080055
82.95291853803685,66.34662195715276,45.70647453918232,0.0,2.309240951108819
91.07699869993115,87.53538168097712,55.25891537186803,39.58727642424046,13.052868689109419
82.57052421784955,58.05439718013573,23.116736056965898,66.58377395004617,15.90717561886896
78.2652757641764,82.94706266872925,46.180212501469434,64.91888821821806,14.759116020654075
75.48344456616067,96.6235293098685,29.42237295748939,33.14355615120592,21.52354872033722
57.82217014448859,37.92533249809066,27.410590500887707,30.966819094573292,11.775800676177994
69.20233687407936,63.046571167942844,43.25489906230008,47.031613841125356,31.210306673244716
73.09041843560318,83.6560819077081,39.78484317620129,25.024218412175628,20.00207064918197
95.85683339328374,71.9543192093551,6.354117645236258,44.52687849729199,19.906996788613856
85.15427434352692,80.56718810056964,52.14810524588844,51.491204175770356,16.72105283487082
53.554397669558995,65.94022219926269,50.70137031221177,58.403998358264616,21.55190683858979
84.86125954092192,76.2988468120935,20.616559477357058,38.49768885280071,28.25098264667635
74.22376579375525,72.66484146911881,35.93705300156114,36.94489374734551,11.328697842890996
69.84616999541062,92.5167309248971,37.41045279424108,26.830261198651584,13.418835109247434
89.17514433261302,78.8163126495182,33.910106487358604,27.5967946894021,16.962739712233354
95.46499283743927,80.06403993112804,21.745422692318698,36.602816621477096,6.541290765267851
93.96920178674299,68.821845508163,19.925649480929227,45.510482602242675,11.807421402785023
67.41173715166042,67.6859066389126,29.61668893512832,53.703769393498746,15.23779126455341
75.36181436223178,68.51162718270568,47.59093528889047,27.952315739794827,28.743891807127277
84.96895147105346,80.91678213567445,38.15400231891648,62.39032853439282,22.62561329001925
94.63317690683539,68.68523278769605,24.44078501870841,35.93314598436147,21.935899113675443
72.81238643232065,79.34662285344619,41.57548065972517,39.67949058477346,28.50897962167972
77.21511535004274,100.0,0.0,28.79182481278265,18.626282116006035
63.40497538990958,88.06687055147539,47.23148550558155,3.636396095905873,23.904648499288896
62.05690063878994,70.10964701748239,3.904293318328506,53.26068094541574,18.967782470675036
92.18788733591298,93.01820883245918,24.563385878953017,51.0526584563865,22.653623493996285
100.0,68.87886940467673,13.20495158060784,35.780086643226795,14.17241342388418
78.91984817629499,44.428131972332196,10.579777864186415,41.00486075837308,0.0
95.05299346838036,59.87870533623894,47.41240181067779,47.73908826556149,18.657208378136957
85.42454037571451,46.938121184612164,22.98448198032163,16.56181214670186,34.227481360999406
70.32320368092314,69.72729773938038,35.197558225960734,32.06420983980558,29.262154022415924
85.4209340826262,75.27627568784328,29.29619131681224,51.913970194327405,29.653974845911705
100.0,100.0,37.15561240834682,21.18565865246126,32.36130721806218
79.46260941335073,79.90391060646245,31.15232836590383,44.40336898249944,20.886575909614375
100.0,71.71349206786704,10.755116637171454,19.651272930648926,21.973157074055955
40.703823438653835,87.44108371775233,44.9440022917071,46.996449736502896,13.823481045656498
92.32853756562835,41.832970364881724,22.59365125258031,39.465377765537745,16.8392714397295
81.30570602357257,78.53421837162848,6.651271520103734,15.773022761417359,26.157711497711418
75.51488974301199,86.5629779083045,23.578272585511314,57.47109031685757,32.038844371688164
81.37641164803253,52.821206313302376,52.51139685951466,28.981126348029264,18.605537243190003
50.18646628098661,92.15631064810394,42.753326131702394,27.846213444784283,15.498107351485885
76.70492168243732,80.07744611241621,24.770217983882112,43.008537958464146,20.005279588565973
85.35668857267619,68.77068129148797,24.761134435223568,57.22956024143073,26.012067489291148
100.0,84.49172799159427,25.175474231739262,24.762672715324044,5.561451838664581
72.22594672589528,100.0,61.15121975341261,40.92519774771957,0.0
67.87259595660218,77.72799382587743,35.7290317834733,46.432247504958596,14.494631505084165
72.47364434623195,78.72330879450504,36.45062470786604,50.39658410894716,7.792875740858413
93.73103176553111,68.10958650689633,45.45425181047763,42.64662332915838,14.91859802352689
84.93126664489526,62.25233445802812,33.581837385397705,34.494582413750166,18.522196811825285
72.05359694349441,87.45503724816368,26.11436781268945,27.586146690269203,15.467515909769865
87.69901149670034,62.15874261136699,27.054752263725327,41.292158245695624,34.524675344707454
81.4561632402206,76.07349355829089,28.925981108789042,23.917914820215895,23.2674476460232
94.52967485799334,67.83513829852325,29.441666452352376,0.0,23.004743596108284
69.46920359183972,82.18469738619588,40.9144431545547,46.54839706236502,26.22207144043402
75.08506780103347,80.00493157930423,30.77918828710949,53.55902261629293,8.611668822192309
74.11837770301764,90.56309916386849,40.98960115823369,4.556013466872422,30.391117874202685
58.04727577801822,67.3497540171788,28.789251298371266,24.854039429350937,19.242357134645403
84.44180415596864,70.95187597059943,31.17952785474136,49.287313915077966,26.704806172412127
83.91582908269834,60.31854426326539,0.026989732018385837,70.86243204567548,9.281427669598445
80.07670184963692,68.33560109885832,43.74491512053722,40.31190561513112,4.462412339839357
76.4811929993728,80.65950739567279,35.19732713846989,29.07995588156298,28.17889658025029
58.769438869243785,86.35482924968028,44.97015164789478,37.256553383427395,23.764095260975168
73.69032015851961,61.167520137335615,0.0,60.623146287222774,10.979484456424895
74.85928225209845,88.0440888015849,61.325620571710914,30.31053731313197,11.303369187253056
67.96584096167572,95.33456788207427,27.906155577672394,28.012119900246198,31.254347844147695
77.58071432500986,81.20152354835551,46.622742251062746,32.758847167269515,8.10588107132672
86.06076285221808,100.0,14.401411093117037,25.700070876119312,36.426729532559634
100.0,63.39316201344641,39.191608575938545,41.84005473992193,10.993792653521313
82.61866719247759,56.33017945032874,14.198766552395158,64.3701768770434,26.38391925608383
83.86325586084146,48.319196266435824,20.643465589562922,44.84618909674044,16.713815242510154
78.8833112635075,97.44066467233775,58.71047030800179,36.21469746810568,26.031874310823433
51.21843177051438,84.81548484531086,27.139763988549802,35.62283096626684,14.558859978858074
79.60229186826174,74.16622993634317,33.26149309769584,16.552137869550144,18.37207093927706
80.90345314911539,79.19952939479731,43.05101596033131,53.246646657207386,20.409191753957213
100.0,58.11766429052435,37.43522831958907,38.83244204480797,9.978125442185274
77.11458552828316,100.0,32.256283577153646,37.29280129614062,27.40824345420126
84.52321013500419,76.93831772962841,35.47441503699338,87.8966135176729,14.867864335284148
79.47932345442135,76.64092191907339,66.05123377857413,44.48129362548529,17.714000846599813
62.46982943570702,85.88649935848038,29.13571804449622,28.723134248572237,10.056506253914877
97.14234221772531,82.2151384760507,33.016485700724516,33.60463605691685,0.0
91.27899549030161,78.35826036418698,45.75981594011418,57.22668563795132,18.08972237399831
91.8654792056457,63.142883168320324,46.58288899436975,41.69905615806647,44.12615421612916
66.35918817807891,82.07202535703993,47.805454583405705,18.4258303252395,27.84604287898024
100.0,100.0,39.580953330437765,53.78843401862805,19.807396202656054
58.97223405811579,95.18130069232467,12.854926309042746,29.97783871691509,17.371091707917323
88.80285640700406,98.89779939959095,54.50147298451644,68.09946664326318,20.224658928120462
100.0,67.33176485353222,12.80481910471968,56.20072098571973,25.4711911517521
65.14195512303968,60.15592769612129,34.5395319785855,33.29017156511873,8.191871846911551
71.50553405595842,73.11319619850528,18.68586224970963,59.2152454260267,31.14321694668872
81.49477047631461,75.83587368433042,29.037924801105113,41.01783265791105,27.15381315441244
72.44786518825701,91.41287277706422,34.93143615455221,52.79160512683329,27.181857257079344
56.74004853400801,49.613030554277714,34.8203582317541,47.27099225941712,24.384757388097274
81.0284446220904,97.9432547919092,36.32881131352927,27.3046501751369,20.1961665769399
64.06544429410843,72.62988152131516,54.20566903587971,30.34675251523807,26.728612359668197
87.10388645952773,68.5967839507887,36.803014522709695,55.44941226371742,25.91814133741378
66.20863648649295,59.81843437109749,26.33765047064027,34.97837001840189,16.45959289058976
100.0,50.177149922013456,44.46130752432536,33.94527305137005,14.26398227103099
68.25120061495645,87.34755875942872,47.842057333869604,25.673161309759706,21.018562952619867
75.16907725691486,76.09976950782605,11.585882772945112,46.353985983901914,35.49020151495188
92.20275826054504,55.65058650388419,38.96100104774787,70.93787378864718,7.608929243460992
61.53703525349067,55.57381841904576,40.517591134663476,23.987006286185906,5.3247473424756
83.41189901906193,69.96322951064808,25.53654744960012,40.36329185009137,21.647608412365166
99.60714131423643,100.0,50.635602199674295,61.18330833123144,20.50887701856018
55.88775148158159,71.10612972954593,27.7491661945121,38.805379131314275,21.733416643704082
82.76950787798457,52.45285570322841,31.883646802073134,46.78557694374601,22.439531979085004
83.89824191372635,71.31385403871083,27.403922635741957,24.064097077796802,17.767977453651948
91.72734307665965,70.90914645378494,30.233685713722014,46.42460645811473,34.898634386020824
61.44573933682877,34.546700355876425,13.555873696571972,37.192836024931765,3.9909602152348427
60.193150803735854,74.18557700223282,8.399236761085586,54.78594993519795,11.71502975219754
87.82912348425347,71.53598204686983,53.917575948374584,57.81079077347127,18.967452398509526
84.45477009849779,85.44309547220128,17.295579775225082,78.84345463027921,3.5681118884583256
83.75739275518815,100.0,15.129114758155392,48.69449759820363,18.24145595567929
85.19672314245463,91.89847544321637,0.0,44.886944748732496,36.61470165728018
69.79962917632264,70.96666964167754,20.415573784657468,42.91576452366004,20.208864882959617
83.48380545741506,58.40211136887494,10.153653098887524,34.702505607839676,22.307009057186836
84.39608709948021,100.0,54.630227402045534,45.077257651925365,7.398352348274198
69.28472872960448,75.88827651021732,45.14725634013951,35.56897884791456,13.836385919605226
100.0,75.2089393786942,19.67774482233414,42.52691464404421,16.24803619676063
87.10749381367681,74.63812369334995,63.786537080164635,59.7639630341194,16.82284903243766
62.13044754196027,77.97127141151782,44.72648230487391,24.901861520805383,32.81643795003769
89.84830412950744,72.83459382114086,25.127529247370664,57.09817841693568,25.576910607251246
65.37977494659017,66.39506989679646,0.0,59.75672601009798,8.88542043062968
91.80626905613678,66.79711588139412,64.36413858886112,38.22897209513382,22.46504778432005
97.37893368511106,74.50870094676003,9.15641299854606,8.172176514871083,24.98221748496785
67.68976522472434,66.84862843299352,5.319018795646624,30.882670193583515,31.401490385212664
94.45064193866483,64.30731325984253,45.338556480144604,59.454918198416635,35.805406865683736
86.19171390404748,76.59645341537845,66.59628609508908,39.656979065516765,9.849058081721314
92.33090239991735,71.17534173868717,50.764092277657774,25.01046651557634,11.891424887896617
100.0,97.55989482874033,38.45863680078539,32.42837618157674,7.424221410853837
76.31917825995694,35.23545287410482,38.92131512497929,52.6093003975683,17.659801408930186
68.69395753463766,91.37260277883692,42.80123338170462,48.20100352302069,24.663583744463345
66.65728355561716,93.69127788746444,41.38392884680148,36.416018512454585,29.873345165891017
67.76284572551843,43.89914651387776,34.21787135954064,34.49763382277969,19.24048976357477
78.84347435878844,69.85968608879477,31.56301655927814,34.12362776434267,16.80152476745156
85.11727962224965,69.42838701006313,29.061103081507163,26.163847232522464,21.517579922487403
84.15036198995028,53.88732457923268,18.690531166999854,64.23063534204162,11.64857098369977
92.40774873554035,63.33274968613687,25.78987384699839,35.1651929618299,40.89538721694773
80.1950283781686,58.34136231801257,4.605647787069216,58.257377812382444,3.923389728819412
100.0,100.0,28.524905598078753,62.819740778836774,21.847405788957246
76.03014750143066,89.03517589721191,15.171133392736238,54.974663472219405,40.236062192296394
100.0,94.07332642491238,13.446160241763437,33.52569530922928,20.06799844559998
89.3850102164751,85.82508096064853,32.698412267302174,46.05595135504914,18.099609649985055
67.14263665375576,58.06422343174156,50.88003429516899,39.63706590413626,16.425545771895727
63.93661252908332,67.1321960058034,43.774749090034696,26.444472089048077,18.196083182375922
87.23708622864778,82.34061841841877,6.442490945652345,44.865389225824046,33.728484746765304
76.64805822011223,56.66808286662082,15.155577951444936,22.314403132602962,0.0
90.71000741138138,85.69497645258582,44.111567819823236,57.815190826923455,35.33433701296325
87.09856436860318,71.39511902762797,15.262689096925357,33.03074054052411,5.76042847549855
78.9075663101469,69.37768788675604,26.63050275004463,43.01739483809259,17.33347670765585
67.29809422897392,85.66439952305237,38.25078148536828,44.24931807319213,15.70755579701338
57.27729162971203,81.6639496722906,15.47483317704547,36.11642539443884,25.8855326977072
73.30227571899468,69.5855075127138,31.5806325921894,48.80040702212912,4.018756481162525
92.84598191485209,92.38994705046372,9.989617576226934,32.876445150662136,24.621726660819427
83.21140616195306,58.78405008600154,20.979485340731795,53.06945946185866,40.243096232868524
61.31391831932018,84.23903410416395,34.79672901213806,19.810304796298773,6.368259954071895
82.59771388776772,83.89651886952575,6.105093997024962,41.89569369319618,21.897061676103956
85.77976069593255,70.35680341029014,36.607121069405984,69.08393498587427,13.380178222033908
66.742138456983,79.89199533363177,29.705433016099782,24.99503013091638,24.258872061930358
82.30587658918292,56.23329635422046,38.28734931625722,29.833825442127228,20.19147777415752
80.87313077669,88.86040528810352,33.358712010969924,47.708617744883725,13.585130909556904
62.85544553254066,72.22646795335517,50.46210644960766,42.69372672909397,24.87872284871074
85.36681040522424,67.1591546922144,31.87836753971861,45.25945148910339,38.04348109786743
88.41176789552351,90.73513838755333,23.558916883121206,47.337806952214954,18.090962082727014
96.24576864762915,64.4348446418586,31.834462545484257,49.52082202842655,27.19757942148182
95.80703078052355,53.873080554546604,38.14947043554582,56.645497629343346,7.067270421288363
59.33495948064363,51.65056239714144,30.732901054885566,46.147279853927685,10.435636231819913
65.93262440127316,84.0901492701846,30.608875368058236,36.38113518072186,24.724062778803773
87.7255290081299,55.793559712555755,19.47012468289867,50.08860551804097,34.84116028535965
87.70678926368313,100.0,20.05648623673578,68.49822902342824,23.5561334878566
87.72571529459071,43.77105888174417,8.960920923004597,38.010493804261394,16.869419694768457
100.0,100.0,56.24365114780409,25.382060429940378,19.99291405423354
88.5633576603975,78.16526200803928,11.342051469130723,56.60621003930459,7.495922660302824
97.03348460270898,73.54930332194411,19.606422033061392,38.19428254069603,26.04515326355367
94.31002645239803,66.82621369786575,19.22389101646204,7.409956809789456,28.823330623234092
89.77086876958697,80.98704171528107,43.42386565416662,52.711325157256326,15.479096671669197
75.27096133039481,74.43547946362727,25.575754825619583,31.97007721069116,15.299578522404985
91.38453830739901,91.54952823024783,48.716131090106,38.64200076543759,22.658782296520485
68.40762178193643,76.71341472993059,19.897640636341972,44.979704958535216,15.632802639594045
76.44772089889986,77.25452642192816,34.18491243335703,42.857495196685996,19.338673853741774
72.71954678256344,69.54581681679217,17.46979420110364,50.64177725708559,40.99721789166516
81.22811209079484,74.14581564418398,62.177236916600826,33.46770444145235,17.529742992540033
100.0,79.6170265333809,12.186023714557308,47.69658697264124,16.41659847978778
51.99102211112378,49.347474110150614,34.64731065340541,36.106799836241244,13.524581943648409
90.2939028556177,54.77721866841431,39.50665321398148,51.08215721331254,27.44191971499937
55.80926193215522,86.14896141034072,36.20698646177247,49.2305122601958,18.18775826781897
72.92102201315849,77.56298157191912,27.220685116834375,25.96841946933107,13.50626961678574
96.33425895451049,72.24024995470981,28.052689503998607,56.289731742625484,33.21304032273012
80.96420028643195,75.27650899598089,30.657172079686642,31.96054832328928,34.19603004513637
63.83382833106041,80.21372558042506,27.79496997557267,52.12086697421718,13.995764342612949
69.27044436110047,66.90360479535957,44.45818675192365,45.50930970102011,1.334600486393839
90.19396623402014,63.32542911896531,63.157845023870266,67.57275515192684,30.075136898369223
69.04450052424295,77.93767882646523,21.637623224882496,36.64801026442222,13.15370174239996
83.24687884372962,60.32440833577452,9.452955306313832,34.760248058227035,27.906255991627688
80.6835775985572,81.12379133571707,28.675769274731177,39.708705911684014,0.29896182288164397
70.22599478591275,49.46124593643239,68.69564006481477,35.452303257485866,28.925973382993092
100.0,90.43733455988465,17.944881480454036,51.99912852913075,7.888280707192187
89.50878533477017,82.08896223619564,54.58675208166101,15.755340873451182,27.307641190665244
49.622861200135894,78.84044601470814,55.165512211146606,24.194763712804686,20.14273067836434
82.79681472154141,89.74036475918271,21.69617637438008,23.982956176312104,10.460605806033552
70.07320302847418,99.98211666693865,38.534746187779135,54.25461387960364,15.929636870732196
92.78650002194335,90.21555097527195,54.42594934692807,65.65920058872888,26.863184569567007
68.11218892350949,47.38688653002532,24.313083885187694,38.433261721937924,21.058944531152342
78.27895337799652,55.806345498964475,26.946294598464572,37.46767415214984,25.844129804724844
87.57480918470685,65.62772133456482,21.274786290770344,41.050782446697724,39.764405845154855
92.98632791255181,75.3913657531625,14.778649039606996,57.42817453912286,4.357583882889486
61.99555389416336,82.76488530703685,20.260836824009893,26.089702987141386,36.17212574968624
74.98248146238578,64.11384280269802,11.640895998566151,43.57553474102178,21.043559375232128
72.87582033258566,77.80150146715617,30.511252023888392,54.62796444673644,11.012159516768719
70.20006151139432,63.66925601470016,18.450401534120374,47.51641254909768,6.696863742610102
100.0,65.82723295512078,33.50678867686121,42.843724248981154,18.108796092229664
86.07472566441433,53.900083547276665,6.66156530694559,55.01569138850712,29.216501119244594
61.08674068497432,61.151501308336435,34.96320348321686,0.0,18.724508796224658
93.76792920582164,54.724730915754996,42.50293442413387,50.16812979296361,35.11154930247348
100.0,60.36190120534001,0.09396536142816814,30.188864753088644,5.488243099484411
95.4869789082672,90.80462694911759,35.61084854771358,12.540506547153146,19.879110521539456
57.2094505106898,60.759016667520854,48.41503488709938,47.66803899287471,7.476065555868809
72.73648890700623,100.0,11.855384719631918,60.60487817744436,23.636318826249678
99.00366723779933,82.39976851321333,55.08858580256555,37.93827228058462,28.868873900973004
69.38495801571828,77.77254185542311,36.28528514049068,54.293118208044085,15.792382063189468
86.65729142219342,62.1246332972818,19.424822163623865,64.18417386982968,0.0
91.61951080144006,85.50464819113488,29.16346383513441,59.72371680376071,21.989481467964946
66.09604292632875,66.36543260643339,38.374903687825835,64.59946794057089,24.367385517335094
79.10711965907299,76.83014721968043,31.14008087118617,51.13191236607838,24.042947549616976
31.38098989896391,100.0,38.08133988669554,41.13150458352389,32.35782191822154
64.63418537998565,73.55910150413025,16.189896103809506,15.970512821542474,9.289463203509511
76.2114777291026,92.23909989428513,32.54041236054117,36.30906267805077,26.802161054504495
61.28325227052726,64.45235362311169,8.794282546425297,27.351301070257122,31.92507512477975
100.0,74.47517264254557,28.331609079769496,72.5641407624672,2.2141241599348334
58.54787933059051,100.0,16.44138537802815,37.36171281351495,23.196518259189773
73.39933269954524,65.5954941331835,18.967050861153503,41.848072101767286,14.958201689923285
81.96110865929137,100.0,48.54139762815656,48.272280640607015,19.18477326898354
100.0,85.61627903183214,46.369651808914035,40.654036695586804,23.476764835383364
58.46206773230841,66.56299836158598,39.137071813607655,65.4257656064613,15.127714358864477
97.4474562823244,84.48611608583282,13.615308529911314,30.660259573983218,13.242919208383881
80.1534959152938,89.58831674440094,25.25387325457797,42.91911182855864,20.341524174880245
65.27737023428074,84.32714943325794,48.19646549968775,28.862941214529275,9.127540611371973
86.93155211394907,51.446629201643155,32.12575370459857,20.199662331689414,9.141748711148146
82.98589543360205,64.09294236262697,64.7899430997254,30.82346363642072,26.793732829565034
70.99674684261808,71.28722046672743,35.89976759091558,39.44444804427382,8.51205964841344
81.04703127485028,73.8834985634993,32.880736747350475,33.5604666322411,26.66312500909212
74.2202960470736,84.31008146326018,25.36325303696248,29.61368530189216,24.625912928539513
81.70276017876873,77.66551501399881,32.00311357173423,18.90523804492249,2.7419327120940338
89.9319601178157,54.96983461934848,27.71295245429184,38.75341641056958,13.224353476643449
100.0,80.70296776508945,40.621630150328855,17.429194389534967,31.941094030473725
61.43276751759726,84.15878617925735,44.35053475191876,51.40083945534404,10.188344688603184
100.0,83.3968567189656,18.21015809238076,41.23659629401755,15.355957376906122
50.71868300716247,91.21171088331933,10.031505696633328,18.13672750802604,24.620608932518966
77.72322357446625,87.50883231823356,2.456919403450552,35.36186384425205,27.833905092825955
88.82475809726864,81.88770118842655,37.619869903688155,28.717653916141252,17.484611139555042
84.2148780160255,73.94751432812029,13.449500907391897,44.78761765628771,14.024898053083584
70.65950720269109,50.085585997260125,0.0,60.10675669034717,34.223698616985075
76.87816624464087,81.44427328698879,35.82867906796446,11.87241295531383,37.388996637975794
72.6049859801175,78.11531530744666,67.39499276149186,41.72539118721126,29.788580507817954
71.15952864583683,79.0736825579306,29.9089363269016,37.59800806650039,20.85318142565024
92.74403145531537,55.84877136269536,42.577361616774624,50.07010114675698,11.917342783590737
85.35523228947571,58.784151893876064,31.227440378213476,43.19794942356533,11.695555934434347
69.60635607109019,90.79729279999356,28.51665520213286,28.720460023917713,25.225141052657577
93.49399813149876,74.40667269215018,43.786147244816526,35.214190965000725,24.18398220888684
84.60949281314915,85.22251046058936,25.64588183717023,28.059612147947664,34.01598592946429
92.1929317825844,75.42477564195691,34.010884711078546,56.14010707897897,26.50450092536139
89.44443262885419,75.44634209243618,34.8254670929402,40.319674730079136,4.9691969824018205
67.56507483616892,89.07425708963997,19.97864319535427,68.5178602862951,30.519476177229187
71.59728439704546,67.25932907673939,44.88063524304784,39.090087792780686,10.01939372685587
91.20940407684893,76.44181165411474,27.37560364956887,29.37389849634306,16.160287280476485
89.15555398150197,68.06587066942436,18.66382260760733,17.29428411080759,22.502002062516944
79.68647609053778,68.48255658851527,38.047647653556055,12.952904856160824,39.95667489783965
81.75991074963173,70.3624181479704,16.522980273134444,16.237960854917652,51.09918556005361
99.16497343682637,78.3320065745057,30.422717360536925,44.00689976517225,26.067230591361827
71.12642916746255,67.81877067504784,29.863215050336947,47.63087534844901,18.16803381279612
88.20646071755057,93.83634188360281,46.28843348747367,16.282139469518,25.345056484805504
76.9671102134916,61.580890466707444,37.12047349319929,53.425574711141735,28.87655425873836
76.7347819515917,72.19692533757961,29.62459561882284,32.75408422474841,16.793323744428083
96.48165277980786,68.40403412588738,42.266494488004305,42.20189517978324,37.95211355912322
92.38124523482045,96.704668265306,50.8531132352597,64.18330942383136,22.30070759191402
92.20264454000957,77.94832164767362,38.36715459527793,53.452589737982976,24.977430890913944
99.58218210731494,90.47766809202952,30.155289297650707,35.97204028141252,26.659242520544613
80.31505762449139,52.716594404445416,10.322456514747607,26.632116618770688,24.215866106144556
90.22929456942445,79.00575398803889,14.023295053869411,7.7227689800604225,28.389405004696123
75.34599865109816,88.34446193435156,25.421629434679986,29.212700211363696,13.827468134530768
84.86249528732664,76.23425983913137,20.857316967610753,36.83304641758458,14.416982460539694
78.04785418448473,90.98220562598027,27.19543045521831,25.192307092732243,8.99845767028305
81.45493947489078,67.24067324849442,30.84974887345661,38.031145493615426,24.395012306202265
88.92735538155371,96.1402116027837,37.94539131535096,41.15277824438152,27.78936503512114
67.72668975149791,100.0,28.942518329113632,36.627160272878825,24.577728661518858
100.0,69.55742159340511,37.297524657393026,30.249961287648105,36.744924333475375
64.90973927750447,68.31746217898842,30.967116222151805,42.529820079500915,19.944039811709533
61.787170808184015,96.80076715676552,0.36800150469193227,46.629109743541136,26.687416555925125
97.37166310250102,98.69358218596068,15.909969092718686,23.64401383835731,9.082991238606857
91.87494040944404,67.15709959270097,27.838686664175768,61.16398569619405,16.12900297525599
89.36179725578234,68.69719774356214,11.854578857383387,38.521178015736076,26.955377575657774
89.4251826389642,70.7732308670924,38.998930949943066,40.28274434417271,28.49102110743144
79.81629840729629,54.833242334485846,52.96126248515546,50.62321634884836,17.06033052335818
66.54118442771252,61.220220802737025,48.28142777545975,43.49824196895253,19.28400748141933
81.1370683729059,59.93788849871898,26.79835693604688,54.29704950869868,4.821262533191906
69.84257432731832,63.483036523438074,52.36089205274928,44.30686247802736,16.429707991933906
94.62679600126627,74.47972668919829,32.23001185803167,30.813439380393433,28.90383163519786
77.79413927746792,78.5132209880478,24.94371043322941,45.42255287809152,25.75205016106566
67.61754204811233,98.25750739221115,20.798960046885902,22.844106890190073,25.006657213812097
75.1792123752051,60.024689388918134,25.462954702678076,41.62839558664785,20.4977368718096
86.19397181413436,89.76483597714875,24.177347721881567,39.50155014033309,20.070631586281763
71.54413170794038,71.79016733661737,32.55624333563232,36.8782471409119,13.39678860526553
67.66669406650352,74.2580443552135,32.40860971574797,38.07193732841604,26.988284202025348
83.65530817237868,85.12229238249905,30.045690302301217,11.772264317535413,24.2097294438939
83.67449856663085,58.159169676565526,36.55407254619525,31.769126383885578,24.920188479927994
72.39585236943306,80.73614619276076,47.859694121795116,41.39267351711672,14.739651573324196
72.93442541572516,77.49678312319584,44.24331203161986,42.397845879961004,0.0
83.48074906036454,82.38676896012224,7.726530473251447,24.584872886110627,30.971527117536958
58.27873487754014,79.33752965861727,0.0,58.985617612970515,15.21162543991596
58.888043384351676,100.0,44.01479866858911,27.007377276782485,11.372242359568794
69.22333668121345,65.43390023623026,9.496819523768682,54.541858007901055,26.934789119139936
76.7982927243223,67.03504567497274,26.628518971609747,46.40791542807527,16.079873600808703
84.66361348397007,65.65289210362853,12.448304609109606,30.306590352342955,30.599363840466218
100.0,66.66784321259618,2.9702934362997055,66.62966338914268,26.170059495766974
92.86489434803029,65.43919309040223,38.12194092307182,22.095447523652798,26.835693232004775
77.60092205054859,92.83524796661328,41.387327404539704,53.787312604150024,6.340442887994657
